Lig1, 1.995433, 0.214247
Lig10, 1.961284, 0.434672
Lig11, 1.764449, 0.375624
Lig12, 0.397564, 0.380049
Lig2, 1.510246, 0.248095
Lig3, -0.000000, 0.000000
Lig4, -0.409401, 0.252050
Lig5, 0.697977, 0.263355
Lig6, 1.052297, 0.265099
Lig7, 1.896743, 0.277956
Lig8, 2.631138, 0.287845
Lig9, 1.794786, 0.336467
