Lig1, 0.787339, 0.227625
Lig10, -3.286016, 0.290332
Lig11, -2.368090, 0.509280
Lig2, 1.433981, 0.243806
Lig3, 0.407102, 0.290090
Lig4, -0.213228, 0.257276
Lig5, -0.000000, 0.000000
Lig6, -2.023888, 0.806191
Lig7, -3.015347, 0.793590
Lig8, -2.063579, 0.765599
